key,start,end,sentence,anger,confident,disgust,dominant,eloquent,entertaining,fear,gender,happiness,humorous,is_opinion,narcissist,nervous,passionate,persuasive,relaxed,reserved,sadness,sarcastic,surprise,sentiment,secret_word1,secret_word2,secret_word3
jt2LdHy0F5Q_31,193.3,200.439,pero ojo llegados a este punto al igual que en otros escenarios también se os pueden ir las ganas podéis cambiar de opinión,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6666666666666666,Convencida,Segura,Transparente
jt2LdHy0F5Q_32,201.079,203.309,si no me da apetece te voy a decir que no,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.6666666666666667,{},{},{}
jt2LdHy0F5Q_33,203.679,208.229,y si no te apetece puedes y debes decirme que no,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-2.0,{},{},{}
jt2LdHy0F5Q_34,208.249,220.37,y lo único que podéis hacer aquí es respetar que no es siempre no sin importar las circunstancias lo lejos que hayáis llegado ni lo que hayáis prometido antes,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6666666666666666,{},{},{}
jt2LdHy0F5Q_35,221.0,223.04,no sé es no,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.6666666666666666,{},{},{}
jt2LdHy0F5Q_36,224.42,226.74,no estoy seguro es no,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.6666666666666666,{},{},{}
jt2LdHy0F5Q_37,227.63,230.14,no me apetece es no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.6666666666666666,{},{},{}
jt2LdHy0F5Q_38,230.75,233.68,si está inconsciente también es no,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-2.0,{},{},{}
jt2LdHy0F5Q_39,234.24,235.93,no es no,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,{},{},{}
jt2LdHy0F5Q_40,236.819,243.039,bueno chicos y chicas muchísimas gracias por ver este vídeo y compartidlo por todas vuestras redes sociales,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.6666666666666665,{},{},{}
jt2LdHy0F5Q_41,243.4,245.88,este mensaje tiene que llegar lejos,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6666666666666667,{},{},{}
jt2LdHy0F5Q_42,246.27,246.33,chau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,{},{},{}
oNKQJ4ipl1M_0,0.93,1.58,hola amigos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,{},{},{}
oNKQJ4ipl1M_1,1.58,2.85,es sasha cómo están,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,{},{},{}
oNKQJ4ipl1M_2,3.18,11.17,espero que estén teniendo un día lindísimo hoy domingo que se estén relajando que lo estén pasando súper bien,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3333333333333335,{},{},{}
oNKQJ4ipl1M_3,11.9,15.1,bueno hoy quiero hablar con vosotros sobre el tema del éxito,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,{},{},{}
oNKQJ4ipl1M_4,15.8,18.47,cuando piensas en el éxito en qué piensas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.3333333333333335,Águila,Arena,Robot
oNKQJ4ipl1M_5,19.89,27.8,para mí que la mayoría de la gente piensa en el dinero en tener millones de dólares pero para mí eso no es tener éxito,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6666666666666666,{},{},{}
oNKQJ4ipl1M_6,28.42,43.99,sí es bueno tener dinero pero también es importante tener felicidad y mucha de la felicidad que nos llega viene por las relaciones que tenemos con nuestros seres queridos incluyendo nuestra familia incluyendo a nuestros hijos no,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,{},{},{}
oNKQJ4ipl1M_7,44.45,45.87,súper súper importante,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,{},{},{}
oNKQJ4ipl1M_8,47.01,59.255974,les digo esto porque hace unas semanas fui a una conferencia estaba hablando un hombre súper exitoso y una de las cosas que comentaba era que casi no veía a sus hijos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.0,Alegre,Contenta,Explicativo
oNKQJ4ipl1M_9,59.255974,70.26,cuando dijo eso déjame decirte que todos en el público se mantuvieron bien callados y se me hace porque todo el mundo sabía que eso no estaba bien,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.3333333333333333,{},{},{}
oNKQJ4ipl1M_10,71.28,88.49,es muy fácil ser todo para otra persona para un extraño más que para tu propia familia y es muy importante recordar reservar el tiempo para tener una vida personal que es una vida plena,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,{},{},{}
oNKQJ4ipl1M_11,89.13,94.63,recordar estar con nuestras familias con nuestros hijos con nuestros amigos no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333333335,{},{},{}
oNKQJ4ipl1M_12,96.19,100.359,bueno espero que estén teniendo un lindo día y nos estamos viendo pronto,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,Lindo,Día,Pronto
yK9XuroOWmc_0,3.41,7.08,hola soy javier galán concejal de derechos humanos y cooperación al desarrollo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
yK9XuroOWmc_1,7.79,22.7,en unas semanas en las que hemos visto la cara y la cruz de la actuación de las administraciones públicas en materia de inmigración y de cooperación internacional desde alcalá hemos vuelto a demostrar nuestro compromiso y solidaridad con aquellos que más lo necesitan mostrando nuestra predisposición a acoger como ciudad refugio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
yK9XuroOWmc_2,23.22,26.0,además hemos destinado dos ayudas de emergencia humanitaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,{},{},{}
yK9XuroOWmc_3,26.55,33.759,la primera a las víctimas del genocidio del estado de israel contra los palestinos y la segunda a las víctimas de las erupciones volcánicas en guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.6666666666666667,{},{},{}
yK9XuroOWmc_4,34.539,39.78,son dos partidas de seis mil y cinco mil euros que gestionarán cruz roja y acción contra el hambre respectivamente,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,{},{},{}
yK9XuroOWmc_5,40.38,49.421901,ese dinero servirá para proveer material sanitario elementos higiénicos y objetos de primera necesidad que permitirán sobrevivir a cientos de personas en estos momentos difíciles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,Dinero,Objetos Primera Necesidad,Sobrevivir
yK9XuroOWmc_6,49.421901,55.09,por otra parte ya ha comenzado la campaña informativa para dar a conocer la reforma de las líneas de autobuses,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,Campaña,Reforma,Líneas Autobús
yK9XuroOWmc_7,55.65,68.74,en la web del ayuntamiento encontraréis un mapa con los nuevos recorridos que son un reflejo de nuestra firme apuesta por el transporte público y un nuevo modelo de movilidad en el que el peatón y la forma no contaminante de desplazarse por la ciudad son los protagonistas,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,{},{},{}
yK9XuroOWmc_8,68.755,73.57,durante esta semana estamos celebrando en alcalá el orgullo lgtbiq 2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,{},{},{}
yK9XuroOWmc_9,74.04,83.63,nos han acompañado activistas tan relevantes por la diversidad sexual como elsa ruiz el chojin o david enguita y han participado en las actividades más de 50 colectivos y asociaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,{},{},{}
yK9XuroOWmc_10,84.11,91.1,te esperamos en la gran marcha del orgullo que se celebra el sábado y que será el colofón a una semana llena de diversidad y alegría reivindicativa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0,Serio,Seguro,Confiado
yK9XuroOWmc_11,91.84,103.39,para finalizar recordaros que este fin de semana también podréis disfrutar de las fiestas del distrito v que cuentan con una programación elaborada por las vecinas y los vecinos seguimos trabajando cada día con más ganas e ilusión,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,{},{},{}
yK9XuroOWmc_12,103.83,106.839,pasad un buen fin de semana y recordad somos el cambio,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,{},{},{}
DNdtY-wyJyk_0,13.68,14.48,felicidades,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3333333333333335,{},{},{}
DNdtY-wyJyk_1,14.79,16.38,ya has llegado al final del curso,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,Sentimientos,Emociones,Atributos
DNdtY-wyJyk_2,17.03,27.31,como has podido comprobar la visualización de datos es una herramienta muy poderosa para la comunicación de volúmenes importantes de información pero también para entender datos de una gran complejidad,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6666666666666666,{},{},{}
DNdtY-wyJyk_3,27.76,44.14,de la mano de los profesores del curso y a lo largo de estas semanas has tenido la oportunidad de aprender cómo crear y utilizar los gráficos integrarlos en una narrativa a partir de los datos y por supuesto también criticar y valorar buenas y malas prácticas en este campo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,{},{},{}
DNdtY-wyJyk_4,44.46,51.43,la visualización es una disciplina en la que intervienen a su vez varias materias que forman parte del proceso de aprendizaje,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,{},{},{}
DNdtY-wyJyk_5,52.0,59.99,el diseño gráfico nos ofrece los fundamentos de la imagen para saber entender y crear gráficos eficaces desde un punto de vista comunicativo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,"2,3",5,6
DNdtY-wyJyk_6,60.55,66.15,el periodismo además ofrece la perspectiva de tratar los datos con rigor y objetividad,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,{},{},{}
DNdtY-wyJyk_7,66.4,68.3,por lo tanto proporciona una ética,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,{},{},{}
DNdtY-wyJyk_8,68.55,73.3,la estadística además interviene en el tratamiento y análisis de los datos,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,Águila,Arena,Robot
DNdtY-wyJyk_9,73.48,86.94,finalmente la informática proporciona el soporte tecnológico que cada vez es más complejo y nos permite automatizar también las visualizaciones y avanzar en sistemas de visualización interactivos,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
DNdtY-wyJyk_10,87.37,93.38,esperamos que hayas disfrutado y aprendido en este mooc los fundamentos que permiten iniciarse en el mundo de la visualización,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,{},{},{}
DNdtY-wyJyk_11,93.62,101.86,si este curso te ha sabido a poco quizá tengas ganas de conseguir un nivel de especialización mayor profundizando en una o varia de estas disciplinas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3333333333333333,{},{},{}
DNdtY-wyJyk_12,102.49,107.87,de parte de todo el equipo gracias por tu participación y enhorabuena por haber llegado hasta el final,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333333335,Águila,Arena,Robot
DNdtY-wyJyk_13,108.28,108.47,todos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,{},{},{}
6lPd-20Sd6E_0,4.92,6.24,hola soy cayre alfaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,Hola,Soy,Alfaro
6lPd-20Sd6E_1,6.46,8.31,bienvenidos de vuelta a zona de lectura,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,{},{},{}
6lPd-20Sd6E_2,13.41,19.575417,los hombres que no amaban a las mujeres es la primera entrega de la saga millenium escrita por el periodista sueco stieg larsson,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,Libro,Saga,Millenium
6lPd-20Sd6E_3,19.67,26.12,el libro se publicó en 2005 un año después de la muerte de su autor convirtiéndose rápidamente en un internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,Águila,Arena,Robot
6lPd-20Sd6E_4,26.7,29.99,los protagonistas de la novela son mikael blomkvist y lisbeth salander,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,{},{},{}
6lPd-20Sd6E_5,30.42,36.15,él es un famoso periodista de investigación pieza clave de la revista millenium quien enfrenta un juicio por difamación,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,{},{},{}
6lPd-20Sd6E_6,36.68,44.98,ella es una detective privada hacker profesional que no encuentra un lugar estable en la sociedad y se mantienen en pugna contra autoridades y leyes injustas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3333333333333333,Águila,Arena,Robot
6lPd-20Sd6E_7,45.3,50.18,ambos desarrollan sus propias historias por separado hasta que se unen para resolver el gran conflicto del libro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,Águila,Arena,Robot
6lPd-20Sd6E_8,50.2,51.85,la desaparición de harriet vanger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Harriet,Vanger,Libro
6lPd-20Sd6E_9,52.38,61.36,sobrina de henrik vanger anciano millonario quien quiere saber la verdad sobre lo que pasó con harriet desaparecida hace 36 años en un evento confuso que involucra a toda la familia vanger,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,{},{},{}
6lPd-20Sd6E_10,61.88,66.71,para ello contratará a mikael quien necesitará la ayuda de lisbeth para resolver este misterio particular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,{},{},{}
6lPd-20Sd6E_11,67.0,69.7125,que esconde una una serie de secuestros torturas y asesinatos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3333333333333333,Secuestros,Torturas,Asesinatos
6lPd-20Sd6E_12,71.12,76.932593,los hombres que no amaban a las mujeres es una novela ambiciosa que muestra temas como corrupción violencia y desigualdad en la sociedad sueca,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,novela,ambiciosa,sociedad sueca
6lPd-20Sd6E_13,77.16,80.25,también llama la atención ver cómo se desarrolla el ambiente periodístico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
6lPd-20Sd6E_14,80.6,83.88,reflexiones referencias y expresiones enriquecen el texto,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,{},{},{}
6lPd-20Sd6E_15,84.09,89.82,lo cual no debería sorprendernos pues como dije al inicio larsson fue periodista y su dominio del tema se nota,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.3333333333333335,{},{},{}
6lPd-20Sd6E_16,90.12,92.35,los personajes están bien construidos,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.6666666666666666,Divertido,Amable,Confiado
6lPd-20Sd6E_17,92.74,97.33,cada uno tiene una personalidad marcada por lo que generan constantes situaciones de conflicto,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Personalidad,Marcada,Conflicto
6lPd-20Sd6E_18,97.63,102.9,de hecho la novela contiene muchos diálogos en los que identificamos con claridad la voz de cada personaje,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,Fresca,Tranquilo,Seguro
6lPd-20Sd6E_19,103.52,108.24,por cierto el personaje que más disfrute del libro es la detective lisbeth salander,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,Personaje,Disfruté,Libro
6lPd-20Sd6E_20,108.58,126.83,sobre ella mario vargas llosa escribió que la novela abunda en personajes femeninos notables porque en este mundo en el que todavía se cometen tantos abusos contra la mujer hay ya muchas que como lisbeth han conquistado la igualdad y aún la superioridad invirtiendo ello un coraje desmedido y un instinto reformador,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,{},{},{}
6lPd-20Sd6E_21,127.84,133.21,es interesante notar como vargas llosa no se suma al prejuicio que existe ahora contra la denominada literatura comercial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,{},{},{}
6lPd-20Sd6E_22,133.5,136.4,no siempre la calidad artística va desligada del éxito en ventas,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,Calidad,Artística,Éxito
6lPd-20Sd6E_23,136.86,148.81,dato curioso es que millenium originalmente concebida como una trilogía ha sido continuada por el sueco david lagercrantz del best seller soy zlatan ibrahimovic quien ha publicado dos libros más de la saga,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,{},{},{}
6lPd-20Sd6E_24,149.18,152.65,además los hombres que no amaban a las mujeres ha sido adaptada al cine,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
6lPd-20Sd6E_25,152.93,157.681887,primero una versión sueca en 2009 y luego bajo la dirección de david fincher en 2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,{},{},{}
6lPd-20Sd6E_26,158.23,163.18,la película de fincher titulada la chica del dragón tatuado ganó un oscar a mejor edición,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333333335,{},{},{}
6lPd-20Sd6E_27,163.56,166.26,las sagas de libros y sus adaptaciones están de moda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,Águila,Arena,Robot
6lPd-20Sd6E_28,166.48,174.54,como millenium pienso en harry potter juego de tronos o after que a pesar de sus diferencias temáticas llegan a una alucinante cantidad de lectores,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6666666666666667,Explicativa,Tranquilo,Dialogante
6lPd-20Sd6E_29,174.85,177.54,y para ti cuál es la saga de libros más interesante,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3333333333333335,{},{},{}
8iFEUt_tUyQ_0,0.16,8.89,si buscas sanar y crecer como ser humano es importante que sepas que hay dos frases que te impiden evolucionar y que debes dejar de pensar y de decir,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,{},{},{}
8iFEUt_tUyQ_1,9.429,10.629,la primera es no puedo,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.3333333333333333,{},{},{}
8iFEUt_tUyQ_2,11.36,14.0,no puedo es la frase más inútil que existe,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
8iFEUt_tUyQ_3,14.459,26.42,solo te pone en estado de no acción lo que significa que no haces nada para conseguir las cosas importantes que quieres y necesitas hacer además te hacer sentir impotente e indefenso,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,No Hacer,Impotente,Indefenso
8iFEUt_tUyQ_4,27.4,34.859,piensa que sea lo que sea que digas cada parte de ti emocional y físicamente conspirará para que así sea,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,Águila,Arena,Robot
8iFEUt_tUyQ_5,35.45,41.71,eso es lo mismo que pegarse un tiro en el pie ya que te estás perjudicando a ti mismo en lugar de ayudarte,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Águila,Arena,Robot
8iFEUt_tUyQ_6,41.82,47.06,la siguiente frase que debes eliminar por completo es esto no me va a funcionar,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,Esto,No Va A,Funcionar
8iFEUt_tUyQ_7,47.829,51.299,no tiene importancia lo que estés haciendo para mejorar tu estado,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.6666666666666667,{},{},{}
8iFEUt_tUyQ_8,51.98,69.19,podría ser a través de las muchas formas de terapia emocional medicina para una dolencia física o comenzar un nuevo régimen para adelgazar si dices que no te va a funcionar eso es exactamente lo que va a suceder porque lo configuraste de esa manera,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,{},{},{}
8iFEUt_tUyQ_9,69.9,74.77,de una forma o de otra terminarás demostrandote que tenías razón,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,{},{},{}
8iFEUt_tUyQ_10,75.14,77.16,no permitas que tu mente te sabotee,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.3333333333333335,Águila,Arena,Robot
8iFEUt_tUyQ_11,77.83,86.01,en lugar de maldecirte con estas formas de pensar y de hablar te sugiero que reemplaces estas frases con frases como yo puedo,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.3333333333333335,Águila,Arena,Robot
8iFEUt_tUyQ_12,86.69,98.23,y si estás trabajando en algo en particular comienza a asumir la actitud de una persona empoderada diciéndote a tí mismo cosas como voy a hacer que esto funcione para mí,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2.0,{},{},{}
8iFEUt_tUyQ_13,99.1,100.3,esto me va a funcionar,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,{},{},{}
8iFEUt_tUyQ_14,101.43,106.99,este es el tipo de toma de poder la actitud de empoderamiento que deseas tener,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2.3333333333333335,Explicativa,Amable,Confiada
8iFEUt_tUyQ_15,108.13,112.5,no importa lo que estés haciendo en este momento para superarte,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666666666665,Alegre,Tranquila,Confiada
8iFEUt_tUyQ_16,113.08,123.84,la única forma en la que funcionará es si lo haces funcionar así que asume la responsabilidad de tu conversación interna y llevala en la dirección correcta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333333335,Águila,Arena,Robot
8iFEUt_tUyQ_17,124.17,134.09,estoy muy contenta de anunciar que ya he comenzado a trabajar en una nueva sitio web donde podrás acceder a programas que te van a ayudar a alcanzar tus objetivos,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.3333333333333335,{},{},{}
8iFEUt_tUyQ_18,135.79,146.88,asegúrate de suscribirte a mi boletín de noticias yendo a para que en el momento en el que esté lista seas el primero en saberlo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,Alegre,Amable,Segura
F8V20CXd9jw_0,0.45,6.69,antes de invertir en cualquier criptoactivo creo que lo más importante es saber exactamente en qué estás invirtiendo cuales són los riesgos de la inversión,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.3333333333333333,Serio,Seguro,Convencido
F8V20CXd9jw_1,7.339,18.059,más o menos es conocido el potencial de la inversión en criptomonedas qué ha sido bastante interesante en los últimos años pero poca gente es consciente de los riesgos que asume cuando invierte directamente en activos de alto riesgo como éstos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,{},{},{}
F8V20CXd9jw_2,18.08,25.96,creo que es la parte más interesante hay que hacer una due diligence importante y no es nada fácil saber cuál es exactamente la información que hay que buscar y cuáles son las fuentes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,{},{},{}
F8V20CXd9jw_3,25.98,27.587143,digamos que es muy distinto a los mercados a los que estamos acostumbrados,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3333333333333333,Águila,Arena,Robot
PpZ_elwVFNE_0,7.694,39.955,el futuro realmente es lo que estamos viviendo ahora mismo son esas realidades que antes las veíamos en las películas y que ahora ya son reales y las podemos probar yo creo que la idea es realmente probarlas que tenga acceso a todo tipo de personas tanto a personas mayores como a niños como a personas con discapacidad ese diseño para todos que nos va a hacer la vida mucho más fácil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,Acceso,Diseño,Para Todos
PpZ_elwVFNE_1,40.799,66.054,yo creo que el congreso lo que trata es de ofrecer esa información de crear vínculos entre las empresas entre unas y otras empresas entre las administraciones públicas y las privadas y yo creo que precisamente ahí está el éxito de este congreso que aglutina tanto a empresa publica como a privada,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,{},{},{}
dRSW-dGzMpE_0,5.12,7.1,en qué consiste la cirugía ecoguiada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,{},{},{}
dRSW-dGzMpE_1,8.359,11.709,la cirugía ecoguiada es una nueva forma de operar sin abrir,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,{},{},{}
dRSW-dGzMpE_2,12.279,34.15,el cirujano utiliza el ecógrafo para identificar una estructura y con incisiones de 1 ó 2 milímetros con un instrumental específico pasa por debajo de la piel y de los tejidos viendo en todo momento su instrumental para no dañar nada y realiza la operación sin abrir con una mínima agresión quirúrgica y con una recuperación mucho más rápida,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,{},{},{}
dRSW-dGzMpE_3,36.09,37.32,cuáles son sus ventajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,{},{},{}
dRSW-dGzMpE_4,38.71,54.07,las principales ventajas de la cirugía ecoguiada es que como hacemos solo incisiones de 1 ó 2 milímetros no abrimos no hay que dar puntos la recuperación es muy rápida apenas hay sangrado no hay casi dolor y podemos hacer incluso operaciones a la vez de las dos manos o de los dos pies,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,{},{},{}
dRSW-dGzMpE_5,54.09,61.57,se hacen de forma ambulatoria el paciente no ingresa y esto supone períodos de baja muchas veces nulos o de muy poquitos días,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,{},{},{}
